g-r distance
0.6999999999999993 3901.460252389884
0.75 1229.0527024135467
0.6600000000000001 1336.2436859640102
0.7000000000000028 1857.157067647239
0.7399999999999984 4524.499098920793
0.7099999999999991 601.2078799698903
0.7200000000000006 731.8464996752423
0.6500000000000004 597.9589188782708
0.75 992.6539767099019
0.6999999999999993 1219.6446033545178
0.6699999999999999 567.871425229624
0.6499999999999986 1358.045372882436
0.6600000000000001 6777.940820244649
0.6799999999999997 574.557088198225
0.6300000000000008 642.8346855896494
0.7100000000000009 1321.9870069316885
0.7299999999999969 1510.8359956205331
0.6999999999999993 2587.0086853230328
0.6700000000000017 1678.8993625132703
0.7100000000000009 4703.4875630273245
0.759999999999998 647.16238412038
0.7000000000000028 1261.3878266866839
0.7500000000000018 810.5837382403081
0.7300000000000004 2462.48813362123
0.75 716.5018619657176
0.7699999999999996 736.841616030212
0.7399999999999984 1154.1174723757745
0.7000000000000028 4573.514032529264
0.6399999999999988 818.3753667988226
0.6199999999999974 1395.3120601693367
0.6400000000000006 3427.0013866250333
0.7699999999999996 1946.377998359135
0.75 593.2221018998123
0.7100000000000009 6242.724169804537
0.7699999999999996 1611.0082801916674
0.610000000000003 2008.6963025434234
0.620000000000001 1105.6561629040907
0.620000000000001 9389.295133292588
0.6099999999999994 767.7800057997306
0.6499999999999986 3648.226700921894
0.6099999999999994 7703.203091758423
0.629999999999999 1904.190472220922
0.7799999999999976 1686.3225830883189
0.629999999999999 723.802520317438
0.7100000000000009 2684.0950229906457
0.7000000000000028 8092.483406604496
0.6799999999999997 798.4234768617999
0.6900000000000013 2607.654300122836
0.6499999999999986 1284.6076643044842
0.6499999999999986 849.0128826764724
0.6999999999999993 3004.072348629841
0.6000000000000014 5329.59106893287
0.7199999999999989 1028.5686861284873
0.7200000000000024 3413.7144205358804
0.6600000000000001 2850.4555969133226
0.7399999999999984 705.0988655521548
0.6799999999999997 4465.660121153853
0.6300000000000008 569.1631813654177
0.6400000000000006 746.3014409521154
0.7799999999999976 4471.157824316478
0.6399999999999988 841.2290857813437
0.6799999999999997 596.6372822987549
0.7999999999999972 1927.3545465622983
0.7100000000000009 826.0848627869137
0.7600000000000016 2091.317636674027
0.620000000000001 833.1552510987135
0.6500000000000021 3393.8597209672685
0.6799999999999997 4400.569142292341
0.639999999999997 2208.4207424366527
0.6000000000000014 1781.1229006048347
0.6099999999999994 1889.1875753784643
0.620000000000001 1467.8912699109637
0.6699999999999982 3695.8163957803126
0.7699999999999996 2494.297644564368
0.6300000000000026 1361.7560143428059
0.629999999999999 7212.7238029698865
0.7699999999999996 488.4250017926861
0.6700000000000017 2737.3680050632656
0.6699999999999982 1249.7382533936875
0.629999999999999 4627.358920729612
0.6300000000000008 641.55929018386
0.6899999999999977 2842.5648917049807
0.6799999999999997 624.2135428493616
0.6400000000000006 2080.088522046321
0.6899999999999977 1415.874187195733
0.6400000000000006 3512.530394984123
0.6699999999999982 1664.6892952594715
0.6600000000000001 1083.5491989861698
0.7600000000000016 1191.491850872534
0.6700000000000017 6390.117575520808
0.7000000000000028 1113.9062363796645
0.7100000000000009 5637.645616957397
0.7199999999999989 1076.1818568637898
0.7199999999999989 778.7071213380159
0.7099999999999991 774.1392072467629
0.6400000000000006 4176.563256150691
0.6600000000000001 4200.811428741511
0.6400000000000006 2492.707658533736
0.6799999999999997 4206.158809721747
0.7799999999999976 4779.069108413226
0.7699999999999996 4336.084855550336
0.610000000000003 2326.4508809549766
0.6199999999999974 3848.869506151651
0.6499999999999986 1059.83143868266
0.7100000000000009 2976.530847791496
0.7399999999999984 2502.7645796454854
0.6000000000000014 757.4137532026559
0.6500000000000004 445.6075582428484
0.6099999999999994 1831.0233707880748
0.6899999999999977 1077.0436348763453
0.6700000000000017 1302.7126650992582
0.6300000000000026 2462.2559003120905
0.740000000000002 2852.5100731793154
0.7899999999999991 5929.012825129456
0.7300000000000004 1387.5009797833936
0.6999999999999993 1576.5595796910002
0.6600000000000001 2074.190474211127
0.7300000000000004 3111.441304281264
0.7200000000000006 523.3568185815752
0.6499999999999986 8873.231607992364
0.6799999999999997 1162.8102438794
0.6399999999999988 765.7716816914619
0.7300000000000004 1659.9349776969668
0.6600000000000001 408.2388013315805
0.6699999999999982 1435.20612836875
0.7199999999999989 1930.6804003960979
0.620000000000001 2817.641051394332
0.6799999999999997 1789.7727305427545
0.6400000000000006 5493.96218811782
0.6799999999999997 3523.9088325692233
0.7699999999999996 719.1142366400948
0.7899999999999991 653.277608295745
0.7600000000000016 1216.4598310773897
0.6600000000000001 2623.3040843132358
0.7900000000000009 595.9602907106903
0.6700000000000017 4741.171510588561
0.6799999999999997 5422.921258513771
0.6699999999999999 788.5852242441875
0.7299999999999969 1316.9536977905736
0.620000000000001 2297.9109086290264
0.6099999999999994 5532.896529728522
0.6699999999999982 2676.1401209750325
0.6700000000000017 1858.7765580282146
0.7699999999999996 4336.084855550336
0.75 1765.9662109944431
0.6300000000000008 755.2649003296017
0.7300000000000004 2637.7108558093028
0.6099999999999994 647.639288244648
0.6799999999999997 2709.6567545301828
0.6900000000000013 5442.866159577352
0.7899999999999991 2851.287081971599
0.6600000000000001 871.431588214628
0.6000000000000014 1352.8099791329055
0.620000000000001 509.2303506553123
0.6999999999999993 3232.2790627979757
0.6600000000000001 6220.533812941361
0.6799999999999997 2161.817675457306
0.7099999999999973 929.4655519072484
0.7099999999999973 1504.9041820241655
0.6300000000000026 1128.999858719488
0.7200000000000006 528.4752637896928
0.629999999999999 6795.94751143502
0.6500000000000004 691.5564800474857
0.629999999999999 3204.997205016767
0.6000000000000014 2054.804503058174
0.7400000000000002 627.7817746738602
0.6400000000000006 6412.459928289523
0.6199999999999974 1386.3907946450627
0.6600000000000001 1318.5051108583507
0.639999999999997 2950.038304827809
0.6099999999999994 2563.415838792652
0.6700000000000017 1155.630680813881
0.7300000000000004 3571.0660816109003
0.6899999999999977 1250.5405323637347
0.7300000000000004 3389.152229648053
0.7700000000000031 2023.4434727041742
0.7399999999999984 3813.942545227348
0.7300000000000004 2073.94811281687
0.7399999999999984 3266.563284414702
0.6000000000000014 2383.028616071057
0.7800000000000011 2415.362891805382
0.7800000000000011 5858.800411763469
0.6999999999999993 5505.514195532342
0.6899999999999995 653.1676459197815
0.6600000000000001 6727.096460511608
0.7600000000000016 2344.72047762949
0.6600000000000001 684.4365394716144
0.7300000000000004 2014.1465944343245
0.6500000000000021 2879.6067759500893
0.759999999999998 1340.8313213497445
0.6900000000000013 6698.95923769629
0.7999999999999989 507.42767092123313
0.6500000000000021 2906.2514493936037
0.6899999999999995 619.7739217626273
0.6600000000000001 740.0086533479603
0.7400000000000002 797.64326662247
0.75 543.0610255389255
0.6500000000000021 1425.0419695015553
0.6900000000000013 1215.6201401438134
0.6099999999999994 3681.983326967439
0.7199999999999989 1789.981883226802
0.7100000000000009 8235.887161606326
0.6000000000000014 1516.2489348949512
0.620000000000001 7887.044299495781
0.620000000000001 2554.66046358936
0.7399999999999984 1094.5287829186218
0.7600000000000016 1526.0561241044686
0.7599999999999998 715.8102068461579
0.7300000000000004 3577.424739921135
0.7099999999999973 4025.2966030264674
0.620000000000001 1206.7577344366803
0.6799999999999997 1566.098463226998
0.6800000000000033 2414.3369817768835
0.6600000000000001 1640.2659900701515
0.6999999999999993 3465.992791320143
0.7600000000000016 6623.656050978825
0.6999999999999993 1674.5019826369892
0.629999999999999 5913.269261683077
0.7699999999999996 546.4752608604698
0.6199999999999974 4816.93192591811
0.6700000000000017 934.6980744407005
0.629999999999999 1510.9037469243317
0.6500000000000021 1753.4188297870214
0.6400000000000006 478.44019103653403
0.6799999999999979 718.1799864739921
0.6099999999999994 2162.482236005771
0.6900000000000013 448.98651604155054
0.6000000000000014 2787.6407099714306
0.629999999999999 3884.482657216097
0.629999999999999 7073.267634758275
0.75 1331.7417038297492
0.7900000000000027 2506.6735162094305
0.6499999999999986 3952.8859139600513
0.7699999999999996 1672.5308856322533
0.7799999999999976 4765.3091013960475
0.6100000000000012 783.1188092036737
0.75 612.6568918867814
0.6000000000000014 2073.3439223185205
0.6499999999999986 2602.1551476144737
0.7600000000000016 1573.7954181575308
0.7199999999999989 2032.7832634143756
0.7899999999999991 807.6503189573943
0.6899999999999977 1896.2066533767882
0.6499999999999986 1287.7384257722722
0.6400000000000006 2032.8217654215157
0.6999999999999993 2619.5898466936796
0.6899999999999977 1652.913078276748
0.6899999999999977 1487.373364544112
0.6099999999999994 1914.6936724357224
0.6500000000000021 1028.2513824069101
0.6499999999999986 1905.8197251664292
0.6500000000000021 1028.2513824069101
0.7300000000000004 1868.5677503157667
0.6400000000000006 836.0520160560466
0.7399999999999984 2615.5950455768516
0.6400000000000006 2026.1488527321703
0.6600000000000001 4672.064707517578
0.6700000000000017 890.8973253916527
0.6499999999999986 2284.3913594108567
0.6600000000000001 696.3363446860419
0.7299999999999969 4243.364979202724
0.6599999999999966 1248.0537756857186
0.6700000000000017 1542.5288608594917
0.7600000000000016 858.6352294051575
0.7399999999999984 1340.8313213497445
0.7999999999999972 1141.1515138890925
0.620000000000001 2369.579849385884
0.75 642.2592795492534
0.7899999999999991 4602.999698749671
0.7300000000000004 1000.20973307143
0.7800000000000011 3864.539695336746
0.6100000000000012 690.616258363974
0.6900000000000013 943.7319002430299
0.75 4678.332408149975
0.7799999999999976 2846.099086668125
0.629999999999999 639.1754575646282
0.7600000000000016 1917.7760327643853
0.620000000000001 1534.9679152989129
0.6699999999999999 883.5544091814098
0.7399999999999984 871.8062938409416
0.7699999999999996 4197.218830838005
0.6099999999999994 2380.8165667028647
0.6699999999999982 1341.869827767363
0.6099999999999994 617.9488787826397
0.7799999999999976 1640.9591602871146
0.7699999999999996 4395.550421877596
0.6100000000000012 856.58508634193
0.7800000000000011 1827.295157953438
0.620000000000001 745.8840976032873
0.7199999999999989 1012.4513093615661
0.6300000000000026 1396.0927769183822
0.6199999999999992 777.4479952392052
0.629999999999999 1236.1802978783905
0.6799999999999997 1587.885063050564
0.740000000000002 3722.1844183782946
0.6099999999999994 1135.6298468462185
0.6099999999999994 1382.83546378605
0.6000000000000014 1250.1224332200077
0.6600000000000001 666.6312463938323
0.6300000000000026 2611.645824074912
0.6400000000000006 1853.0437203038496
0.6900000000000013 4293.365743589358
0.7699999999999996 1818.8994993270694
0.6400000000000006 3491.6014421993696
0.7700000000000031 1927.9589051769417
0.7000000000000028 2271.0845272067236
0.7199999999999989 4450.614720158286
0.6400000000000006 1822.5159928524433
0.7199999999999989 582.4078053962274
0.6300000000000008 730.3126933822093
0.6700000000000017 3053.6486312125235
0.6199999999999974 7092.029097896588
0.7900000000000027 1436.207939865334
0.6699999999999982 6592.113317364555
0.6999999999999993 2224.47324563615
0.6799999999999997 4360.224481892605
0.7800000000000011 2372.5606509707263
0.6499999999999986 2546.1598532308426
0.620000000000001 2882.887234723103
0.6399999999999988 606.2773560534745
0.7300000000000004 634.2103109380566
0.7900000000000027 1285.1110447034407
0.7399999999999984 1520.866438836168
0.6600000000000001 2399.2848823105915
0.6900000000000013 1241.912723144529
0.6000000000000014 3211.229523608113
0.7899999999999991 979.7650258229636
0.6099999999999994 4663.305713913312
0.6099999999999994 9823.699758976658
0.6600000000000001 1226.5107188945303
0.7199999999999989 434.6013553354552
0.629999999999999 1359.3559322982428
0.6099999999999994 743.8874743786674
0.7699999999999996 3201.652157602305
0.6700000000000017 525.0894570867259
0.6300000000000026 2426.13118473978
0.6600000000000001 610.004707897091
0.629999999999999 2704.467815980869
0.620000000000001 2194.0008839656693
0.6400000000000006 2566.452240521808
0.7000000000000011 838.5111637319245
0.6799999999999997 3084.8012395554824
0.6099999999999994 2594.7725927804145
0.6600000000000001 4091.529304921849
0.6400000000000006 2029.2389363628508
0.7799999999999976 4383.375777663635
0.620000000000001 662.5776744095674
0.6799999999999997 888.8307343430986
0.6799999999999997 548.6977594753678
0.6900000000000013 5442.628649380713
0.6099999999999994 4752.414148454312
0.6400000000000006 533.229637705149
0.6499999999999986 1941.2515592381965
0.7799999999999976 2890.76818443873
0.7100000000000009 2943.3955938451627
0.6799999999999997 850.9139940633657
0.7199999999999989 2624.3675807440213
0.7100000000000009 1931.4597671005126
0.6899999999999977 6051.815315345941
0.6599999999999966 3990.475642010383
0.6300000000000026 2871.32146481381
0.6799999999999997 4315.435841097463
0.6000000000000014 5608.799909991079
0.7899999999999991 2918.9279083523165
0.6999999999999993 1575.8281310786897
0.6799999999999997 2579.341519880305
0.6099999999999994 975.7379280095391
0.7300000000000004 2350.862274765604
0.6499999999999986 808.1813962375427
0.6600000000000001 1113.7058702587988
0.6799999999999997 657.781746443975
0.6800000000000015 882.8474482579404
0.6199999999999974 1155.9859311977552
0.6799999999999997 1395.8817698313887
0.6700000000000017 3917.641253215025
0.6099999999999994 4081.7709964406163
0.6600000000000001 2239.9240793184563
0.6499999999999986 3558.2527872299443
0.7799999999999994 402.80770810317983
0.6899999999999977 2593.496499110068
0.610000000000003 1833.7206969010908
0.6400000000000006 1827.6190073134244
0.6199999999999974 5294.532946118493
0.6000000000000014 2172.272379417094
0.75 437.899194548381
0.75 2828.593285133475
0.6000000000000014 1826.5017430940397
0.7300000000000004 985.8451481863383
0.6099999999999994 3076.676381091125
0.7600000000000016 766.0374747191838
0.7800000000000011 4938.220818788199
0.6300000000000026 2014.1036549606406
0.7399999999999984 2519.8468507091247
0.7800000000000011 3334.3659799464085
0.6699999999999982 1121.7231066059787
0.6499999999999986 1370.310745732245
0.6799999999999997 1476.839116464676
0.629999999999999 1505.2897036214863
0.620000000000001 3026.3160432351115
0.6199999999999992 766.8208052665665
0.6799999999999997 4283.784894769289
0.620000000000001 9979.970499024168
0.75 1358.1933904047678
0.7100000000000009 3718.947093148683
0.6899999999999995 529.4532946118466
0.6799999999999997 419.67614129648047
0.7100000000000009 951.1155858330484
0.7900000000000027 2552.9419896640834
0.6400000000000006 3434.216378408036
0.7799999999999976 2084.6874238608284
0.620000000000001 7967.703910785481
0.6899999999999977 4418.015006955391
0.6300000000000026 2482.643039698022
0.639999999999997 3952.0193597647067
0.6600000000000001 825.6938757416658
0.6799999999999979 926.6469063177376
0.75 1172.808721035523
0.6499999999999986 2102.1870093866946
0.7899999999999991 3303.561451396773
0.6700000000000017 1258.4259205197063
0.7699999999999996 1265.0016045098594
0.7100000000000009 1092.0688409435124
0.7099999999999991 748.6003329425832
0.6700000000000017 5202.7540800792885
0.6499999999999986 3721.100057373914
0.6799999999999997 1972.5347560063774
0.629999999999999 2582.746713395304
0.629999999999999 1033.3163434705812
0.6799999999999997 2692.981056807733
0.6799999999999997 524.5992376301402
0.6499999999999986 3545.031438569817
0.6000000000000014 2754.8585336959804
0.6000000000000014 1060.7672209296686
0.620000000000001 1018.8243170689155
0.75 4256.114139583866
0.6400000000000006 3758.5874923873844
0.6300000000000026 4264.102691021984
0.7300000000000004 2158.1969595149662
0.6499999999999986 2263.701003652382
0.6000000000000014 1314.2299133763438
0.7199999999999989 6839.325388428729
0.75 1042.5360378291755
0.6199999999999992 560.6526607586137
0.7300000000000004 2201.901497238354
0.6899999999999977 2456.122456613759
0.6600000000000001 3712.875509170683
0.7399999999999984 1259.6503623511994
0.6400000000000006 1597.1039611497415
0.7399999999999984 1581.1082787434784
0.6900000000000013 3007.8073477478642
0.7399999999999984 4047.875875039037
0.7600000000000016 5644.573126829772
0.7399999999999984 1063.6478994655424
0.620000000000001 1034.9378733358362
0.629999999999999 1857.0306142471918
0.7100000000000009 1100.8049854985418
0.7799999999999976 868.8836251642152
0.6899999999999977 1914.6574077957519
0.6699999999999982 2562.5440994373635
0.6600000000000001 854.3190508674027
0.6499999999999986 2032.8217654215157
0.6199999999999992 592.8605445486273
0.75 482.8460727588151
0.7899999999999991 1275.1771032919758
0.6300000000000026 2606.7495188888047
0.629999999999999 1200.4199013273153
0.7800000000000011 3399.179871422073
0.6400000000000006 1762.3080197168392
0.6700000000000017 3313.0904945798766
0.7899999999999991 3555.8272685682464
0.6900000000000013 1924.125071280077
0.6999999999999993 2912.2811450340855
0.6999999999999993 1212.9074262776048
0.6799999999999997 3410.7401643545454
0.6400000000000006 3661.1716519656966
0.6899999999999995 451.05894363742595
0.6099999999999994 2481.2547071781123
0.7300000000000004 1833.2731875554223
0.6699999999999982 2815.197376274409
0.6899999999999995 536.818723622748
0.6099999999999994 1941.2515592381865
0.6799999999999997 2100.067715167416
0.6099999999999994 4999.799037249132
0.6700000000000017 4031.8916163668177
0.6000000000000014 1078.8288419511168
0.6799999999999997 698.6075880147534
0.740000000000002 8509.13994063365
0.6099999999999994 2646.634001302351
0.6700000000000017 1584.264370202724
0.7199999999999989 5680.937351877081
0.629999999999999 2594.7725927804145
0.6000000000000014 1006.6301804636248
0.6399999999999988 747.0216469187219
0.6600000000000001 6869.328417231507
0.610000000000003 2427.933560264434
0.6700000000000017 970.318429568347
0.6899999999999977 1286.793472129816
0.6500000000000021 2245.6040703526705
0.75 5308.119067947228
0.620000000000001 2602.1551476144737
0.6000000000000014 2624.9996963643475
0.7600000000000016 691.147125404014
0.7799999999999976 2593.0369382398876
0.7300000000000004 2307.9017864742427
0.6899999999999977 1978.0319329096837
0.7899999999999991 4235.925142231709
0.6000000000000014 5709.9590078911515
0.7500000000000018 715.8102068461563
0.6400000000000006 1269.4631275686831
0.7900000000000009 467.061582395157
0.7699999999999996 2890.562670438975
0.7299999999999986 385.0426601272309
0.7200000000000024 1045.945002147867
0.6400000000000006 626.2185609972821
0.6999999999999993 1951.7311787586377
0.7799999999999976 3333.867048657088
0.7100000000000009 2379.140006804148
0.6499999999999986 1528.4457051611187
0.6699999999999982 3222.7995807244274
0.6199999999999992 749.8122796721884
0.6699999999999982 1075.2485091519409
0.740000000000002 614.8906465124228
0.6400000000000006 9200.843741605539
0.7100000000000009 881.098910455552
0.7000000000000011 829.5615901652216
0.6899999999999977 2202.4916984123074
0.6500000000000021 3671.543139657774
0.7300000000000004 2762.957129422621
0.6700000000000017 1967.3682851415924
0.6199999999999974 2740.4864248982985
0.6700000000000017 1129.2702492863182
0.7499999999999982 736.2295865338881
0.7300000000000004 3291.3505989469586
0.740000000000002 2476.331051298809
0.75 529.77453183257
0.7099999999999973 2314.301836595445
0.7599999999999998 796.8455403043095
0.7299999999999969 3919.379559385019
0.6400000000000006 1490.504140562915
0.7899999999999991 2318.5545771037428
0.620000000000001 1617.7606969847561
0.7099999999999973 1844.2833908206128
0.6699999999999982 3581.7832572969105
0.6799999999999997 918.3847513872724
0.7399999999999984 6997.463730381198
0.7099999999999991 544.1396686203163
0.6099999999999994 4893.505615324305
0.7699999999999996 2725.04793642803
0.75 2628.514564660495
0.6799999999999997 3363.7140048079427
0.6700000000000017 2222.5351358571675
0.7300000000000004 3179.947866330695
0.7000000000000028 1844.2029118784546
0.7800000000000011 1496.1034094901763
0.75 1766.091768133598
0.620000000000001 4037.376976197107
0.7400000000000002 431.31830194502083
0.6000000000000014 7532.068831641122
0.6700000000000017 2218.6143494301855
0.7300000000000004 782.0367941792533
0.6900000000000013 3641.0545599313677
0.6900000000000013 4831.601154460051
0.7299999999999969 2171.6902761068386
0.629999999999999 1840.570888001439
0.7600000000000016 1850.1942346696355
0.629999999999999 1338.9689584367857
0.629999999999999 7336.809555976924
0.6500000000000021 5073.79816230865
0.75 1858.2227491638423
0.6099999999999994 2010.6347619685466
0.75 507.2559930063403
0.6300000000000026 1736.2813126067404
0.75 4656.837423243684
0.6500000000000021 1566.4418596200985
0.7800000000000011 1041.287142908342
0.6499999999999986 1897.0632789260685
0.6999999999999993 7816.721956107423
0.629999999999999 5632.405158596997
0.639999999999997 3940.1145583733587
0.620000000000001 661.7155614722651
0.6999999999999993 2206.532801015941
0.7699999999999996 2918.887275747581
0.6099999999999994 1059.0446732305086
0.6099999999999994 529.064777185293
0.7200000000000024 3760.2552244246094
0.6700000000000017 4347.855286904583
0.6199999999999992 955.1725158484528
0.7799999999999976 1328.5385059061068
0.7799999999999976 3013.6844177359894
0.75 2370.547355203219
0.7999999999999989 690.5852900431751
0.7199999999999989 3369.53914487515
0.610000000000003 2234.7904057905507
0.6099999999999994 5729.270165966875
0.7099999999999991 658.944193511009
0.6300000000000008 1025.110091338702
0.7100000000000009 4138.554087260882
0.7399999999999984 4811.162391616296
0.6000000000000014 8995.127740469396
0.6600000000000001 416.9479256885193
0.7800000000000011 1132.6378650418267
0.6999999999999993 6066.165854631204
0.7600000000000016 1955.3176626450374
0.6700000000000017 2631.6813240414294
0.6400000000000006 1245.370764227106
0.6300000000000008 481.5406896763826
0.7800000000000011 2320.4408697401964
0.6400000000000006 4793.7054807172135
0.7899999999999991 5584.208336709262
0.7399999999999984 3197.4067449236636
0.6699999999999982 2909.5622618779385
0.7300000000000004 2339.3638396963684
0.6600000000000001 507.37981623086785
0.6799999999999997 5660.41972143424
0.75 734.6679200066924
0.75 3662.7620298574748
0.6099999999999994 3119.602804219901
0.7699999999999996 430.774528679055
0.7300000000000004 1425.906590661448
0.620000000000001 3743.146269591116
0.6999999999999993 897.1160682973764
0.6499999999999986 2023.4003350308994
0.6799999999999997 1370.157552049824
0.7899999999999991 662.1896520006678
0.7300000000000004 893.7729090759193
0.6899999999999977 3431.696320599077
0.6499999999999986 4498.053992604436
0.629999999999999 1211.5272499184816
0.6900000000000013 1012.108766887668
0.6900000000000013 1443.222153972774
0.7800000000000011 2532.6227635786863
0.6300000000000008 1015.5326424659303
0.7599999999999998 631.567829478081
0.6499999999999986 2546.1598532308426
0.759999999999998 7127.681361469541
0.7399999999999984 1031.74056499971
0.7899999999999991 590.1307928667164
0.620000000000001 1212.017384272573
0.6099999999999994 2690.8263141512275
0.7300000000000004 1509.7821281213578
0.6999999999999993 1182.491116492261
0.6000000000000014 6587.094402956342
0.6400000000000006 777.8829994857277
0.7200000000000006 525.1096699415286
0.7100000000000009 3485.3790462472325
0.6099999999999994 3000.7982523826204
0.6400000000000006 1091.6459743498333
0.6799999999999997 2511.225230379352
0.7900000000000009 530.8212209700126
0.6400000000000006 5420.100447983231
0.7100000000000009 2869.516348588884
0.7100000000000009 853.5465017543112
0.620000000000001 2232.641861505116
0.6499999999999986 462.2897669147304
0.6099999999999994 3226.051885624881
0.6500000000000004 439.87895720137124
0.6099999999999994 3418.4375874247016
0.75 1205.3072603103387
0.610000000000003 1649.0612938847771
0.7199999999999989 1345.9014662732825
0.7399999999999984 6711.948807185789
0.7899999999999991 1795.1100418284866
0.7899999999999991 3523.2890704112715
0.6600000000000001 543.1431168216806
0.740000000000002 2877.1440923848445
0.6600000000000001 1189.414385520128
0.6999999999999993 3154.659923477338
0.629999999999999 1986.4691168225247
0.6900000000000013 662.992856502095
0.7300000000000004 2230.591279536949
0.7999999999999972 4346.652599882292
0.7100000000000009 2409.271071904694
0.7199999999999989 3028.497271559093
0.6699999999999999 598.9273510890255
0.75 2405.5662573700483
0.6799999999999997 976.84949229423
0.6400000000000006 5233.823386029806
0.6099999999999994 1270.864657021593
0.6300000000000008 552.9315203768107
0.6499999999999986 3721.100057373914
0.7800000000000011 1541.0215193964968
0.7599999999999998 434.3188746978302
0.759999999999998 4977.522894354399
